manufacturer,category,fuel_type,engine_volume,mileage,price
TOYOTA,Hatchback,Hybrid,1.8,57000,21953
BMW,Jeep,Petrol,3.0,130000,22580
MERCEDES-BENZ,Sedan,CNG,3.2,180000,7213
FORD,Goods wagon,Diesel,2.0,245452,10976
TOYOTA,Hatchback,Hybrid,1.8,198000,12231
HYUNDAI,Jeep,Diesel,2.0,52249,15524
TOYOTA,Sedan,Hybrid,1.8,156000,13172
TOYOTA,Jeep,Hybrid,2.5,53000,58018
MERCEDES-BENZ,Sedan,CNG,3.2,220000,8154
HYUNDAI,Jeep,Diesel,2.0,142264,22063
HYUNDAI,Sedan,LPG,2.0,286046,11415
CHEVROLET,Jeep,Diesel,1.6,135039,23994
FORD,Jeep,Petrol,2.0,111000,20385
HONDA,Hatchback,Petrol,1.5,15601,21316
HYUNDAI,Sedan,LPG,1.6,30312,18503
HYUNDAI,Jeep,Petrol,1.6,52294,26186
LEXUS,Jeep,Petrol,4.7,147200,31988
TOYOTA,Hatchback,Petrol,1.5,105200,10036
TOYOTA,Sedan,Hybrid,1.8,160000,18817
HONDA,Hatchback,Petrol,1.3,67000,5645
HYUNDAI,Jeep,Diesel,2.0,215647,21363
VOLKSWAGEN,Sedan,Petrol,1.8,78000,22580
TOYOTA,Sedan,Hybrid,2.5,40899,39201
VOLKSWAGEN,Sedan,Petrol,1.8,63792,6272
HYUNDAI,Sedan,LPG,2.0,143522,15060
NISSAN,Sedan,Petrol,2.5,160000,8467
MERCEDES-BENZ,Sedan,Diesel,3.0,273186,9879
HONDA,Hatchback,Petrol,1.5,30430,36721
TOYOTA,Sedan,Hybrid,1.5,133000,11447
HYUNDAI,Minivan,Diesel,2.5,66558,14740
BMW,Jeep,Petrol,4.4,1000,5645
MERCEDES-BENZ,Microbus,Diesel,2.2,232722,41710
NISSAN,Sedan,CNG,2.5,197000,5175
VOLKSWAGEN,Sedan,Diesel,1.9,127000,9095
TOYOTA,Jeep,Diesel,4.7,13000,172486
HYUNDAI,Sedan,LPG,2.0,276687,15681
HYUNDAI,Jeep,Diesel,2.0,94131,25889
HONDA,Hatchback,Petrol,1.5,140000,9408
FORD,Hatchback,Petrol,2.0,200000,11604
MERCEDES-BENZ,Sedan,Diesel,3.5,140944,5175
TOYOTA,Sedan,Hybrid,1.8,68000,18189
MERCEDES-BENZ,Sedan,Diesel,2.2,319990,8781
HYUNDAI,Sedan,LPG,2.0,37898,14279
CHEVROLET,Sedan,Petrol,1.4,15333,16935
TOYOTA,Hatchback,Petrol,1.5,269638,13172
MERCEDES-BENZ,Sedan,Diesel,2.2,133000,56450
HYUNDAI,Hatchback,Diesel,1.6,201000,11917
HYUNDAI,Jeep,Diesel,1.7,16431,45210
HYUNDAI,Jeep,Diesel,2.0,212079,25591
MERCEDES-BENZ,Coupe,Petrol,3.2,255000,7840
MERCEDES-BENZ,Sedan,Petrol,4.7,65000,58018
LEXUS,Jeep,Petrol,4.6,255406,12858
HYUNDAI,Coupe,Petrol,2.0,107005,15624
TOYOTA,Hatchback,LPG,1.8,280000,18503
TOYOTA,Hatchback,Hybrid,1.8,65649,25089
NISSAN,Jeep,CNG,3.3,150000,9408
CHEVROLET,Coupe,Petrol,3.6,131200,22894
HYUNDAI,Hatchback,Petrol,1.6,74204,12388
AUDI,Sedan,Petrol,3.2,158177,21953
HYUNDAI,Hatchback,Petrol,1.6,214400,14740
HYUNDAI,Jeep,Diesel,2.0,45156,37580
MERCEDES-BENZ,Jeep,Diesel,3.2,320000,23207
HYUNDAI,Jeep,Diesel,2.2,13835,100060
HYUNDAI,Sedan,Petrol,1.8,215032,7370
HYUNDAI,Sedan,LPG,1.6,74909,27504
HYUNDAI,Jeep,Diesel,2.2,164593,42764
TOYOTA,Hatchback,Hybrid,1.5,170000,10036
TOYOTA,Hatchback,Hybrid,1.5,207000,10663
LEXUS,Jeep,Petrol,4.6,273493,61154
HYUNDAI,Jeep,Diesel,2.0,156000,25889
HYUNDAI,Sedan,Petrol,1.6,141881,17942
MERCEDES-BENZ,Sedan,Diesel,2.2,235000,9722
MERCEDES-BENZ,Sedan,Petrol,2.0,65000,39201
HYUNDAI,Sedan,Petrol,1.8,158080,6586
MERCEDES-BENZ,Jeep,Petrol,4.7,165000,79971
FORD,Goods wagon,Diesel,2.4,125000,21950
TOYOTA,Sedan,Hybrid,3.5,166560,39201
HYUNDAI,Sedan,LPG,2.0,409910,15367
HYUNDAI,Sedan,LPG,2.0,72369,13485
HYUNDAI,Sedan,Hybrid,2.4,73825,16935
HYUNDAI,Universal,Diesel,2.5,200000,11851
TOYOTA,Jeep,Diesel,3.0,117000,77775
MERCEDES-BENZ,Sedan,Diesel,3.5,107800,5802
HYUNDAI,Sedan,Petrol,2.0,21090,7997
TOYOTA,Sedan,Hybrid,2.5,179381,11133
TOYOTA,Sedan,Hybrid,1.8,120000,12231
LEXUS,Jeep,Hybrid,3.5,59858,11917
NISSAN,Sedan,Petrol,1.5,161468,7840
HYUNDAI,Minivan,Diesel,2.5,42415,16590
HYUNDAI,Sedan,LPG,1.6,31151,18503
MERCEDES-BENZ,Microbus,Diesel,2.7,145000,54882
HYUNDAI,Sedan,Petrol,2.0,14368,20165
TOYOTA,Sedan,Hybrid,1.8,129000,17876
HYUNDAI,Jeep,Diesel,2.0,200000,10663
CHEVROLET,Hatchback,LPG,1.0,175771,8963
BMW,Coupe,Petrol,3.0,166000,8154
HONDA,Hatchback,Petrol,1.4,300000,5645
TOYOTA,Coupe,Petrol,2.0,5219,6586
CHEVROLET,Jeep,Diesel,2.0,55838,30082
HYUNDAI,Jeep,Diesel,2.0,106806,45025
MERCEDES-BENZ,Sedan,Diesel,3.0,222222,39201
TOYOTA,Jeep,Petrol,2.5,2565,47042
HONDA,Sedan,Petrol,1.8,131782,30405
HYUNDAI,Sedan,Petrol,1.6,32000,62697
HYUNDAI,Jeep,Diesel,2.0,108025,52263
FORD,Hatchback,Petrol,2.0,103318,12544
TOYOTA,Sedan,Petrol,1.8,132800,15681
TOYOTA,Sedan,Petrol,2.5,75000,22894
VOLKSWAGEN,Sedan,Petrol,2.0,134400,18189
NISSAN,Jeep,Petrol,1.6,33215,23207
MERCEDES-BENZ,Minivan,Diesel,2.2,173000,45473
HYUNDAI,Hatchback,Petrol,1.8,133280,21639
HYUNDAI,Sedan,LPG,1.6,35607,19601
MERCEDES-BENZ,Hatchback,LPG,1.7,109000,12544
HONDA,Universal,Petrol,1.3,16714,30602
HYUNDAI,Sedan,Petrol,1.6,95184,26770
BMW,Jeep,Petrol,3.0,204461,15994
TOYOTA,Sedan,Petrol,2.5,40000,68053
MERCEDES-BENZ,Sedan,Diesel,2.9,150000,7213
FORD,Microbus,Diesel,2.4,1000,14113
TOYOTA,Hatchback,Hybrid,1.8,192000,8467
HYUNDAI,Sedan,LPG,2.0,279787,11290
HYUNDAI,Jeep,Diesel,2.0,130000,39559
MERCEDES-BENZ,Jeep,Diesel,3.0,124000,31047
HYUNDAI,Sedan,Petrol,2.4,89600,26657
VOLKSWAGEN,Hatchback,Diesel,2.0,51742,21796
HYUNDAI,Sedan,Petrol,2.4,82000,13485
TOYOTA,Sedan,Hybrid,1.8,65000,19130
BMW,Sedan,Diesel,2.0,85000,43905
HYUNDAI,Minivan,Diesel,2.5,174485,27924
TOYOTA,Hatchback,Hybrid,1.5,42000,18189
TOYOTA,Hatchback,Hybrid,1.8,120000,16621
HYUNDAI,Sedan,LPG,2.0,86280,10349
HYUNDAI,Jeep,Diesel,2.0,52303,15524
MERCEDES-BENZ,Sedan,Diesel,3.5,238546,11133
HYUNDAI,Sedan,Petrol,1.6,138425,15612
HONDA,Hatchback,Petrol,1.5,50400,21953
MERCEDES-BENZ,Sedan,Diesel,3.5,200179,30734
HYUNDAI,Sedan,Petrol,2.0,38000,15681
CHEVROLET,Sedan,Petrol,1.6,219236,9800
HYUNDAI,Jeep,Diesel,2.0,83251,16778
LEXUS,Jeep,Petrol,3.5,92000,48296
LEXUS,Jeep,Petrol,4.6,155976,31988
FORD,Sedan,Petrol,1.5,28000,21953
TOYOTA,Sedan,Hybrid,1.8,0,17900
NISSAN,Jeep,Petrol,1.6,195200,18189
BMW,Jeep,Petrol,4.4,123622,5645
TOYOTA,Jeep,Hybrid,3.5,157211,9879
TOYOTA,Hatchback,Hybrid,1.5,51200,21012
HYUNDAI,Sedan,LPG,2.0,380070,7056
HYUNDAI,Jeep,Diesel,2.0,113060,50767
FORD,Hatchback,Plug-in Hybrid,2.0,1280,19757
TOYOTA,Sedan,Petrol,2.5,100300,21326
FORD,Jeep,Hybrid,2.5,230000,19130
VOLKSWAGEN,Sedan,Petrol,2.0,168000,17249
CHEVROLET,Sedan,Plug-in Hybrid,1.4,200000,21953
FORD,Sedan,Hybrid,2.5,250000,16308
MERCEDES-BENZ,Sedan,Petrol,2.0,45000,49237
MERCEDES-BENZ,Sedan,Petrol,5.5,225000,35124
HONDA,Hatchback,Petrol,1.3,93000,12231
MERCEDES-BENZ,Jeep,Petrol,3.5,85862,47042
BMW,Sedan,Petrol,3.0,273000,9722
MERCEDES-BENZ,Sedan,Petrol,3.5,102000,31361
TOYOTA,Sedan,Petrol,1.5,102000,14113
TOYOTA,Sedan,Hybrid,1.8,90652,33556
HYUNDAI,Jeep,Diesel,2.0,122497,50184
NISSAN,Jeep,Petrol,2.5,12000,39201
HYUNDAI,Universal,Diesel,2.5,146644,41811
HYUNDAI,Jeep,Diesel,2.0,101515,59087
MERCEDES-BENZ,Sedan,Petrol,3.2,139000,10663
TOYOTA,Jeep,Diesel,2.2,210000,27911
TOYOTA,Jeep,Petrol,2.5,34454,51746
AUDI,Universal,Diesel,3.0,92000,92515
MERCEDES-BENZ,Sedan,Petrol,2.0,50930,22580
BMW,Sedan,Petrol,3.0,247000,17876
MERCEDES-BENZ,Jeep,Petrol,2.0,87091,53941
TOYOTA,Sedan,Hybrid,1.8,100006,17876
TOYOTA,Hatchback,Hybrid,1.5,93000,13172
MERCEDES-BENZ,Sedan,Petrol,1.7,149000,6899
HONDA,Hatchback,Hybrid,1.3,88000,14740
MERCEDES-BENZ,Sedan,Petrol,2.0,66500,84675
HYUNDAI,Jeep,Diesel,2.2,143470,53580
BMW,Jeep,Petrol,3.0,0,6899
TOYOTA,Sedan,Hybrid,1.5,88000,17562
MERCEDES-BENZ,Sedan,Petrol,5.8,112000,9408
LEXUS,Sedan,Hybrid,3.0,100000,49864
HYUNDAI,Jeep,Diesel,2.0,171340,17054
HYUNDAI,Sedan,Petrol,1.8,136000,18189
HYUNDAI,Jeep,Petrol,2.0,31241,28068
MERCEDES-BENZ,Sedan,CNG,3.2,160986,16308
VOLKSWAGEN,Jeep,LPG,3.0,176000,12544
CHEVROLET,Sedan,Diesel,2.0,202420,10986
MERCEDES-BENZ,Sedan,Diesel,2.0,315000,6586
NISSAN,Jeep,Petrol,1.6,114483,21012
HYUNDAI,Sedan,Diesel,1.6,70560,11143
HYUNDAI,Sedan,LPG,2.0,290850,15530
NISSAN,Sedan,Petrol,1.5,16302,8467
FORD,Jeep,Petrol,3.5,143604,48566
FORD,Hatchback,Hybrid,2.0,118400,14500
HYUNDAI,Jeep,Diesel,2.0,90000,23414
TOYOTA,Hatchback,Hybrid,1.8,119000,10036
TOYOTA,Sedan,Petrol,2.4,110000,13485
HONDA,Sedan,Petrol,2.0,22601,48261
HYUNDAI,Universal,Diesel,2.5,148105,30063
BMW,Jeep,Diesel,3.0,141384,25716
HYUNDAI,Minivan,Diesel,2.5,75631,13642
FORD,Sedan,Petrol,1.5,60000,23521
HYUNDAI,Sedan,Petrol,1.6,116891,18826
HYUNDAI,Sedan,Hybrid,2.4,51600,17249
LEXUS,Sedan,Hybrid,1.8,143000,18817
HONDA,Hatchback,Petrol,1.3,224476,8467
HYUNDAI,Sedan,Petrol,2.4,81163,47989
MERCEDES-BENZ,Universal,CNG,1.8,333000,7524
MERCEDES-BENZ,Coupe,Diesel,3.5,170429,15994
HYUNDAI,Coupe,Petrol,2.0,123346,15458
MERCEDES-BENZ,Sedan,Petrol,2.5,180833,14113
VOLKSWAGEN,Hatchback,Petrol,2.0,195000,9408
FORD,Sedan,Hybrid,2.5,245000,17249
HYUNDAI,Jeep,Petrol,2.4,87000,49858
TOYOTA,Sedan,Petrol,1.5,259200,16308
MERCEDES-BENZ,Hatchback,Diesel,2.0,218000,17249
TOYOTA,Jeep,Hybrid,3.3,251278,7997
BMW,Sedan,Petrol,2.0,126000,13799
LEXUS,Sedan,Petrol,4.6,224500,26425
VOLKSWAGEN,Sedan,Petrol,1.8,63523,20385
TOYOTA,Sedan,Petrol,2.5,195053,21953
HYUNDAI,Jeep,Diesel,2.0,72464,26149
CHEVROLET,Jeep,Diesel,2.0,30000,23678
TOYOTA,Hatchback,Hybrid,1.5,205712,16935
TOYOTA,Sedan,Petrol,2.5,127955,16935
TOYOTA,Hatchback,Hybrid,1.5,135000,10400
TOYOTA,Hatchback,Hybrid,1.5,75000,17245
HONDA,Hatchback,Petrol,1.5,70000,16900
FORD,Microbus,Diesel,2.0,230000,7840
TOYOTA,Sedan,Petrol,2.5,78082,21953
HYUNDAI,Minivan,Diesel,2.5,72609,21297
MERCEDES-BENZ,Sedan,Diesel,3.5,107800,5802
HYUNDAI,Minivan,Diesel,2.5,173490,23436
HONDA,Sedan,Petrol,1.5,1036,73131
MERCEDES-BENZ,Jeep,Petrol,4.7,130000,81539
HYUNDAI,Sedan,LPG,2.0,90178,7683
TOYOTA,Sedan,Hybrid,1.5,336000,13172
TOYOTA,Sedan,Petrol,2.5,82000,32929
VOLKSWAGEN,Sedan,Petrol,1.4,76466,16621
TOYOTA,Hatchback,Petrol,1.5,179000,15530
LEXUS,Jeep,Petrol,4.7,147000,36692
LEXUS,Jeep,Petrol,3.5,62000,27911
HYUNDAI,Minivan,Diesel,2.5,135884,36834
FORD,Coupe,Petrol,3.7,150000,31988
TOYOTA,Hatchback,Hybrid,1.5,244800,10900
VOLKSWAGEN,Sedan,Petrol,1.4,50950,17876
HYUNDAI,Sedan,Petrol,1.8,73688,15681
LEXUS,Sedan,Hybrid,2.5,113002,19444
BMW,Coupe,Petrol,3.5,130000,20385
HYUNDAI,Sedan,Petrol,2.0,35168,43143
HONDA,Hatchback,Petrol,1.3,3800,20000
HYUNDAI,Sedan,Petrol,2.0,90000,15681
HYUNDAI,Jeep,Diesel,2.2,78305,14376
MERCEDES-BENZ,Sedan,Diesel,3.5,189530,12388
MERCEDES-BENZ,Sedan,Petrol,4.7,29819,74953
TOYOTA,Jeep,Petrol,2.7,265558,14583
TOYOTA,Hatchback,Hybrid,1.5,174000,11604
HYUNDAI,Jeep,Diesel,2.0,149329,37229
HYUNDAI,Sedan,LPG,2.0,39878,15994
MERCEDES-BENZ,Sedan,Diesel,3.2,385000,11133
HYUNDAI,Sedan,Petrol,2.0,33097,17092
MERCEDES-BENZ,Minivan,Diesel,2.2,555,20385
HYUNDAI,Minivan,Diesel,2.5,79911,40889
MERCEDES-BENZ,Sedan,Petrol,5.5,101424,32302
TOYOTA,Sedan,Hybrid,2.5,103677,30420
HYUNDAI,Jeep,Diesel,2.0,126320,26149
NISSAN,Jeep,CNG,3.3,216000,9722
CHEVROLET,Sedan,Petrol,1.4,0,13956
HYUNDAI,Sedan,LPG,2.0,291105,15681
TOYOTA,Sedan,Petrol,2.5,116800,27284
BMW,Jeep,Petrol,3.0,33600,75266
TOYOTA,Sedan,Petrol,2.5,102000,20698
TOYOTA,Hatchback,Petrol,1.5,37490,35808
BMW,Jeep,Petrol,5.0,91000,43278
HYUNDAI,Sedan,LPG,2.0,477316,11604
HYUNDAI,Jeep,Diesel,2.2,172803,38229
CHEVROLET,Jeep,Diesel,2.2,88565,25597
HYUNDAI,Jeep,Diesel,2.0,102156,19943
VOLKSWAGEN,Sedan,Petrol,2.5,78000,12231
MERCEDES-BENZ,Sedan,Petrol,3.0,99000,97219
TOYOTA,Sedan,Petrol,2.5,106000,10663
NISSAN,Hatchback,Petrol,1.5,130000,8154
VOLKSWAGEN,Sedan,Petrol,2.5,179200,9408
HYUNDAI,Sedan,Petrol,1.6,170713,14166
BMW,Jeep,Petrol,4.4,173000,70562
HYUNDAI,Jeep,Diesel,2.0,189000,24283
FORD,Goods wagon,Diesel,2.5,1000,7840
MERCEDES-BENZ,Sedan,Petrol,2.0,280000,10349
MERCEDES-BENZ,Jeep,Diesel,3.0,95000,50178
HYUNDAI,Minivan,Diesel,2.5,132023,34905
CHEVROLET,Sedan,Plug-in Hybrid,1.4,121000,27284
HYUNDAI,Sedan,Petrol,2.0,126655,20883
TOYOTA,Jeep,Petrol,2.0,4330,29793
HYUNDAI,Sedan,LPG,2.0,347600,10036
FORD,Jeep,Hybrid,2.5,192000,11917
BMW,Jeep,Petrol,3.5,139452,40142
HYUNDAI,Sedan,LPG,1.6,31780,20855
HYUNDAI,Jeep,Petrol,1.6,64000,32929
HYUNDAI,Sedan,Petrol,2.4,182901,22423
TOYOTA,Jeep,Petrol,2.5,76000,40769
LEXUS,Sedan,Petrol,2.5,70154,5018
TOYOTA,Hatchback,Petrol,1.5,46756,16900
MERCEDES-BENZ,Sedan,Petrol,1.7,98000,10192
LEXUS,Jeep,Petrol,4.6,76800,81539
BMW,Jeep,LPG,3.0,260000,16935
VOLKSWAGEN,Sedan,Hybrid,1.8,1000,17249
HYUNDAI,Hatchback,Petrol,1.6,70400,18660
HYUNDAI,Sedan,LPG,0.0,65004,27356
HYUNDAI,Minivan,Diesel,2.5,41000,41654
HYUNDAI,Sedan,Petrol,2.0,201546,16411
HYUNDAI,Coupe,Petrol,2.0,123187,16123
MERCEDES-BENZ,Sedan,Petrol,3.5,177000,17876
FORD,Sedan,Petrol,2.5,189000,20385
TOYOTA,Sedan,Petrol,2.5,151443,13172
VOLKSWAGEN,Sedan,Petrol,1.8,120000,16621
HYUNDAI,Sedan,Petrol,1.6,41279,16778
BMW,Coupe,Petrol,2.0,70000,50178
LEXUS,Sedan,Petrol,4.6,15358,89379
HYUNDAI,Hatchback,Petrol,1.8,96500,19000
TOYOTA,Hatchback,LPG,1.5,191558,7840
HYUNDAI,Universal,Diesel,2.5,117671,49459
HYUNDAI,Universal,LPG,2.5,132320,38574
CHEVROLET,Jeep,Diesel,1.6,19000,46251
HONDA,Minivan,Petrol,2.4,197000,7213
HONDA,Hatchback,Petrol,1.5,1532,18817
MERCEDES-BENZ,Jeep,Diesel,3.0,215000,21500
FORD,Microbus,Diesel,2.5,0,10976
BMW,Sedan,Petrol,2.0,354000,6272
TOYOTA,Sedan,Hybrid,2.5,234218,6429
TOYOTA,Sedan,Hybrid,1.8,80000,17249
NISSAN,Sedan,LPG,1.5,138000,8467
LEXUS,Jeep,Petrol,4.6,273493,69935
VOLKSWAGEN,Sedan,Diesel,2.0,52960,22580
VOLKSWAGEN,Minivan,Petrol,2.0,135000,7997
HYUNDAI,Jeep,Diesel,2.2,51905,33378
BMW,Sedan,Petrol,2.0,150000,28300
LEXUS,Jeep,Petrol,4.7,264339,30734
CHEVROLET,Jeep,Petrol,2.0,29703,18660
TOYOTA,Sedan,Petrol,2.5,72678,21012
NISSAN,Hatchback,LPG,1.3,127000,5331
HYUNDAI,Hatchback,Diesel,1.6,31593,14113
CHEVROLET,Sedan,Petrol,1.8,156032,5802
TOYOTA,Jeep,Hybrid,1.8,339710,14113
TOYOTA,Hatchback,Hybrid,1.5,135000,11290
TOYOTA,Sedan,Hybrid,2.5,109798,5488
FORD,Hatchback,Hybrid,2.0,135383,11133
HYUNDAI,Minivan,Diesel,2.5,52600,17719
TOYOTA,Sedan,Petrol,1.6,177000,12231
TOYOTA,Sedan,Hybrid,2.5,109000,23834
HYUNDAI,Jeep,Diesel,2.0,72366,13172
CHEVROLET,Hatchback,Hybrid,1.4,112123,6586
HONDA,Hatchback,Hybrid,1.3,278400,10349
HYUNDAI,Universal,Diesel,2.5,40877,30326
CHEVROLET,Jeep,Petrol,2.4,55000,26657
HYUNDAI,Sedan,Diesel,1.6,53256,6272
FORD,Sedan,Hybrid,2.0,178000,6272
TOYOTA,Hatchback,Hybrid,1.8,185000,16308
HYUNDAI,Sedan,Petrol,2.0,162558,12777
VOLKSWAGEN,Hatchback,Petrol,2.0,113600,7527
TOYOTA,Hatchback,Petrol,1.5,28000,24176
CHEVROLET,Sedan,Petrol,1.4,131200,10976
HYUNDAI,Jeep,Diesel,2.2,244538,16546
CHEVROLET,Sedan,Petrol,1.4,71600,13600
BMW,Jeep,Petrol,2.0,96360,19444
CHEVROLET,Hatchback,Petrol,1.4,99500,9722
MERCEDES-BENZ,Jeep,LPG,3.5,170000,15681
HYUNDAI,Sedan,Petrol,1.6,162911,13589
NISSAN,Jeep,Petrol,2.0,254321,8467
TOYOTA,Hatchback,Petrol,1.3,125000,8467
HYUNDAI,Sedan,Petrol,2.4,142000,13799
HYUNDAI,Sedan,Petrol,2.0,71191,18817
TOYOTA,Jeep,Petrol,3.5,285186,9565
HYUNDAI,Jeep,Petrol,3.8,21281,131308
TOYOTA,Jeep,Petrol,3.5,368064,22580
TOYOTA,Sedan,Petrol,2.5,19000,32929
FORD,Sedan,Petrol,2.0,72114,12544
HONDA,Minivan,LPG,2.4,220000,11604
NISSAN,Sedan,Petrol,1.6,109000,11290
TOYOTA,Hatchback,Petrol,1.5,67000,19823
HYUNDAI,Sedan,LPG,2.0,258906,11290
TOYOTA,Sedan,Petrol,2.5,89064,6115
FORD,Hatchback,Petrol,2.0,156043,12544
LEXUS,Jeep,Petrol,4.6,255406,12858
BMW,Sedan,Petrol,3.0,124000,34497
HYUNDAI,Jeep,Diesel,2.2,8803,96915
BMW,Sedan,Petrol,2.0,142152,18189
MERCEDES-BENZ,Sedan,Diesel,2.7,335000,11604
HYUNDAI,Minivan,Diesel,2.5,113293,35005
CHEVROLET,Jeep,Diesel,2.0,79002,6272
TOYOTA,Sedan,Petrol,2.5,7000,65858
FORD,Jeep,Hybrid,2.3,175000,13485
MERCEDES-BENZ,Sedan,Petrol,4.6,65000,65858
FORD,Microbus,Petrol,2.4,183000,14740
HONDA,Jeep,Petrol,1.8,64269,24618
HONDA,Coupe,Petrol,1.8,58190,17562
BMW,Sedan,Petrol,2.0,184000,36065
CHEVROLET,Jeep,Diesel,2.0,92866,21181
NISSAN,Minivan,CNG,3.5,45000,34497
HYUNDAI,Sedan,Diesel,1.5,53668,5927
FORD,Sedan,Petrol,2.3,26642,12858
HYUNDAI,Jeep,Diesel,1.7,88000,37066
BMW,Jeep,Petrol,3.0,129600,36065
TOYOTA,Sedan,Petrol,2.5,200000,22894
HONDA,Sedan,Hybrid,1.3,240000,14113
LEXUS,Jeep,Petrol,4.6,255406,12858
MERCEDES-BENZ,Sedan,Petrol,5.0,10000,9408
VOLKSWAGEN,Sedan,Petrol,1.4,69505,11666
MERCEDES-BENZ,Sedan,Diesel,2.7,245000,13485
VOLKSWAGEN,Sedan,CNG,2.5,0,11917
MERCEDES-BENZ,Jeep,Petrol,3.5,9765,29793
HYUNDAI,Sedan,Petrol,3.3,33705,44533
HYUNDAI,Sedan,Petrol,1.6,100230,18240
VOLKSWAGEN,Sedan,Petrol,2.0,66000,12900
NISSAN,Hatchback,Petrol,1.2,149734,6398
BMW,Jeep,Petrol,3.0,196000,70562
BMW,Jeep,Petrol,3.0,208000,29793
MERCEDES-BENZ,Sedan,Petrol,2.0,34058,21326
TOYOTA,Jeep,Petrol,2.5,116442,28225
BMW,Sedan,Petrol,3.5,180000,16621
HYUNDAI,Jeep,Diesel,2.0,63323,51373
HYUNDAI,Jeep,Diesel,2.0,175126,33908
TOYOTA,Coupe,Petrol,2.0,5219,6586
TOYOTA,Hatchback,Hybrid,1.5,139000,15210
HYUNDAI,Sedan,Petrol,1.6,104674,27654
VOLKSWAGEN,Goods wagon,Diesel,2.0,195000,10663
VOLKSWAGEN,Sedan,Petrol,1.8,99000,17249
HYUNDAI,Minivan,Diesel,2.5,65564,18669
HYUNDAI,Sedan,Petrol,1.8,57000,20071
FORD,Sedan,Petrol,1.6,83000,16935
HYUNDAI,Jeep,Diesel,2.0,129000,19657
CHEVROLET,Sedan,Petrol,2.0,106048,24283
HONDA,Hatchback,Petrol,1.5,28300,25243
BMW,Jeep,Diesel,3.0,141384,7056
MERCEDES-BENZ,Jeep,Diesel,3.2,245000,29793
FORD,Microbus,Diesel,2.2,123556,14113
FORD,Hatchback,Petrol,1.6,56000,12858
MERCEDES-BENZ,Sedan,CNG,2.0,0,10976
MERCEDES-BENZ,Sedan,Petrol,4.7,148000,141124
NISSAN,Jeep,Petrol,1.6,74954,22580
HYUNDAI,Sedan,LPG,2.0,283593,14909
TOYOTA,Sedan,Petrol,1.8,6032,9565
HYUNDAI,Sedan,Petrol,1.6,134592,12849
HONDA,Sedan,LPG,1.8,149000,11917
AUDI,Sedan,Petrol,2.0,1717,16308
HYUNDAI,Sedan,Petrol,1.6,118698,11864
TOYOTA,Jeep,Hybrid,2.5,19000,48610
NISSAN,Hatchback,Petrol,1.2,59000,16838
VOLKSWAGEN,Sedan,Petrol,3.6,188408,15053
TOYOTA,Sedan,Petrol,3.5,117451,9722
NISSAN,Jeep,Petrol,1.6,99000,17249
HONDA,Sedan,Petrol,2.0,20565,54847
HONDA,Hatchback,Petrol,1.3,150000,7527
HYUNDAI,Sedan,Petrol,1.6,51211,11604
HYUNDAI,Jeep,Diesel,2.0,122409,42717
TOYOTA,Sedan,Petrol,2.5,32000,32929
HONDA,Coupe,Petrol,2.0,53938,45204
LEXUS,Jeep,Petrol,4.6,260771,46728
TOYOTA,Sedan,Hybrid,2.5,302400,13172
BMW,Jeep,Petrol,4.8,206000,14113
FORD,Coupe,Petrol,3.7,142016,29075
VOLKSWAGEN,Sedan,Petrol,2.5,120000,12544
HYUNDAI,Minivan,Diesel,2.5,42442,19914
HYUNDAI,Jeep,Diesel,2.0,200221,15496
HYUNDAI,Jeep,Petrol,1.8,207606,9408
LEXUS,Jeep,CNG,3.0,209123,12544
HYUNDAI,Minivan,Diesel,2.5,32578,29636
HYUNDAI,Sedan,Petrol,1.6,87534,27654
CHEVROLET,Jeep,LPG,2.0,109497,24283
LEXUS,Jeep,Petrol,4.7,243000,34497
TOYOTA,Jeep,Petrol,2.5,67000,43905
HYUNDAI,Jeep,Diesel,2.0,80186,35971
BMW,Jeep,CNG,3.0,3333,12231
HYUNDAI,Jeep,Diesel,1.7,172858,32409
HYUNDAI,Sedan,LPG,2.0,310886,10663
BMW,Jeep,Diesel,3.0,110715,14113
CHEVROLET,Jeep,Diesel,2.0,76198,6429
FORD,Jeep,Hybrid,2.3,180000,18817
HYUNDAI,Sedan,LPG,2.0,488038,13172
TOYOTA,Sedan,Hybrid,2.5,35058,18817
CHEVROLET,Sedan,Petrol,2.5,161350,34387
HYUNDAI,Universal,Diesel,2.5,133014,43655
NISSAN,Jeep,Petrol,1.6,28460,23207
MERCEDES-BENZ,Sedan,Petrol,1.7,102000,11917
TOYOTA,Sedan,Petrol,2.5,95000,24462
MERCEDES-BENZ,Jeep,Petrol,5.0,236000,22894
HYUNDAI,Sedan,Petrol,1.8,45000,15994
HYUNDAI,Sedan,LPG,2.0,478704,13172
HONDA,Hatchback,Petrol,1.3,145000,11604
HYUNDAI,Universal,Diesel,2.5,168131,34692
HYUNDAI,Sedan,LPG,2.0,291437,11604
TOYOTA,Jeep,Petrol,2.4,135000,18503
MERCEDES-BENZ,Jeep,Petrol,2.0,159928,12858
LEXUS,Jeep,Hybrid,3.5,114000,44846
HYUNDAI,Jeep,Diesel,2.0,216751,22063
BMW,Sedan,Petrol,2.5,157000,6800
HONDA,Sedan,Petrol,1.5,13048,54850
TOYOTA,Jeep,Petrol,2.5,25000,54255
HYUNDAI,Sedan,Petrol,2.0,123648,18973
